PhraseID,NL
QID271_QuestionText,"Noem ten minste&nbsp;<b>drie symptomen</b> die het meest slopend zijn geweest tijdens uw herstel.<div>Op een schaal van 0-10, hoe ernstig waren deze symptomen? (0 is prima, 10 is volledig slopend).&nbsp;</div><div><div><br></div></div>"
QID271_Choice4,"Symptoom 1<span style=""color:#e74c3c;""> *</span>"
QID271_Choice5,"Symptoom 2<span style=""color:#e74c3c;""> *</span>"
QID271_Choice6,"Symptoom 3<span style=""color:#e74c3c;""> *</span>"
QID271_Choice7,Symptoom 4
QID271_Choice8,Symptoom 5
QID250_QuestionText,<strong>Post-Exertional Malaise</strong><div>➘<div><i>Verslechtering of terugval van symptomen na fysieke en/of mentale activiteit</i></div></div>
QID253_QuestionText,"Heeft u tijdens uw herstel van COVID-19 na lichamelijke of mentale activiteit enige verergering of terugval van uw symptomen ervaren?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID253_Choice23,Ja
QID253_Choice24,No
QID280_QuestionText,"Hoe sterk ervoer u doorgaans een verergering/terugval van uw symptomen? Houd a.u.b. de schuifregelaar op 0 als u dit helemaal niet heeft ervaren.<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID280_Choice1,Fysiek
QID280_Choice2,Cognitief
QID280_Label1,Geen post-exertional malaise
QID280_Label2,Enige vorm van post-exertional malaise
QID280_Label3,Sterke vorm van post-exersional malaise
QID314_QuestionText,"<p>Als u een verslechtering of terugval hebt ervaren na &nbsp;<span style=""font-weight: bolder;"">Fysieke</span>&nbsp;Activiteit, wanneer vindt deze verslechtering/terugval plaats?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span></p>"
QID314_Choice1,Onmiddellijk
QID314_Choice2,"Dezelfde dag nog, na een paar uur"
QID314_Choice3,De volgende dag
QID314_Choice4,Een paar dagen later
QID314_Choice5,Ik ervaar geen verslechtering of terugval van symptomen na Fysieke Activiteit
QID314_Choice6,Het wisselt
QID319_QuestionText,"<p>Als u een verslechtering of terugval hebt ervaren na &nbsp;<span style=""font-weight: bolder;"">Mentale</span>&nbsp;Activiteit, wanneer vindt deze verslechtering/terugval plaats?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span></p>"
QID319_Choice1,Onmiddellijk
QID319_Choice2,"Dezelfde dag nog, na een paar uur"
QID319_Choice3,De volgende dag
QID319_Choice4,Een paar dagen later
QID319_Choice5,Ik ervaar geen verslechtering of terugval van symptomen na Mentale Activiteit
QID319_Choice6,Het wisselt
QID315_QuestionText,"Hoe lang duurt de verslechtering/terugval van symptomen doorgaans na Fysieke of Mentale Activiteit?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID315_Choice1,Een paar uur
QID315_Choice2,Een paar dagen
QID315_Choice3,Een paar weken
QID315_Choice4,Anders
QID322_QuestionText,"(Optional) Beschrijf wat u nog meer wilt delen over uw ervaring met Post-Exertional Malaise. U kunt bijvoorbeeld het soort activiteiten opnoemen dat uw symptomen het sterkst verergert (wandelen, zware lichamelijke inspanning, lezen, films kijken, enz.)."
QID342_QuestionText,"Wanneer ervoer u deze symptomen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span><div><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;""><br></span></div><div>Selecteer symptomen voor de eerste&nbsp;<span style=""color: rgb(231, 76, 60);"">4 weken</span>, vervolgens&nbsp;<span style=""color: rgb(231, 76, 60);"">maanden (indien van toepassing)</span>. Selecteer een symptoom ook als u dit slechts voor een deel van een week of maand heeft gehad.</div>"
QID342_Choice1,Verslechtering/terugval van symptomen door fysieke en mentale inspanning
QID342_Answer1,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Week 1</strong></span></span>"
QID342_Answer2,Week 2
QID342_Answer4,Week 3
QID342_Answer5,Week 4
QID342_Answer6,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID342_Answer7,Maand 3
QID342_Answer8,Maand 4
QID342_Answer9,Maand 5
QID342_Answer10,Maand 6
QID342_Answer11,Maand 7
QID321_QuestionText,<b>Vermoeidheid</b>
QID146_QuestionText,"De volgende tien uitspraken gaan over hoe u zich voelde tijdens het <strong>huidige</strong> stadium van uw herstel van COVID-19 (gedurende de afgelopen week).&nbsp;<strong>Geef a.u.b antwoord op elke vraag, ook al heeft u op het moment geen klachten.&nbsp;<span style=""color:#c0392b;"">*</span>&nbsp;</strong>"
QID146_Choice1,Ik heb last van vermoeidheid
QID146_Choice2,Ik word heel snel moe
QID146_Choice3,Ik doe overdag niet veel
QID146_Choice4,Ik heb genoeg energie voor dagelijks leven
QID146_Choice5,"Ik voel me fysiek uitgeput"
QID146_Choice6,Ik heb moeite om dingen te beginnen
QID146_Choice7,Ik heb moeite met helder denken
QID146_Choice8,Ik heb geen zin om iets te doen
QID146_Choice9,"Ik voel me mentaal uitgeput"
QID146_Choice10,"Als ik iets aan het doen ben, kan ik me goed concentreren"
QID146_Answer1,Nooit
QID146_Answer2,Soms
QID146_Answer3,Regelmatig
QID146_Answer4,Vaak
QID146_Answer5,Altijd
QID313_QuestionText,"In vergelijking met hoe u zich voelde voordat u COVID-19 kreeg, hoe zou u uw vermoeidheidsniveau omschrijven <strong>tijdens</strong> het herstel van COVID?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*&nbsp;</span>"
QID313_Choice1,Aanzienlijk hoger dan voor COVID
QID313_Choice2,Matig hoger dan voor COVID
QID313_Choice3,Iets hoger dan voor COVID
QID313_Choice4,Hetzelfde vergeleken met voor COVID
QID313_Choice5,Lager dan voor COVID
QID276_QuestionText,"Hoeveel DAGELIJKSE rust kunt/kon u gemiddeld krijgen TIJDENS uw COVID-19-herstel? (Rust betekent tijd om te herstellen/ontspannen zonder werk, kinderopvang of andere verplichtingen).&nbsp;<span style=""color: rgb(231, 76, 60);"">Tel a.u.b. uw dagelijkse slaap of middagdutjes niet mee.&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID276_Choice1,Minder dan 2 uur per dag
QID276_Choice2,2-4 uur
QID276_Choice3,4-6 uur
QID276_Choice4,6-8 uur
QID276_Choice5,meer dan 8 uur per dag
QID422_QuestionText,"Als u zich vermoeid voelde, wanneer voelde u zich dan vermoeid?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span><div><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;""><br></span></div><div>Selecteer symptomen voor de eerste&nbsp;<span style=""color: rgb(231, 76, 60);"">4 weken</span>, vervolgens&nbsp;<span style=""color: rgb(231, 76, 60);"">maanden (indien van toepassing)</span>.  Vul dit in ook als u deze symptomen slechts voor een deel van een week of maand heeft gehad.</div>"
QID422_Choice1,Vermoeidheid
QID422_Answer13,N.v.t.
QID422_Answer1,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Week 1</strong></span></span>"
QID422_Answer2,Week 2
QID422_Answer4,Week 3
QID422_Answer5,Week 4
QID422_Answer6,"<span style=""color:#e74c3c;""><span style=""font-size:16px;""><strong>Maand 2</strong></span></span>"
QID422_Answer7,Maand 3
QID422_Answer8,Maand 4
QID422_Answer9,Maand 5
QID422_Answer10,Maand 6
QID422_Answer11,Maand 7
QID245_QuestionText,<b>Veranderingen in Gevoeligheid voor Medicatie of Andere Stoffen</b>
QID109_QuestionText,"Heeft u problemen ondervonden met veranderingen in de gevoeligheid voor medicatie of andere stoffen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID109_Choice1,Ja
QID109_Choice2,Nee
QID110_QuestionText,"Welk(e) medicijn(en) of stof(fen)? Als er meerdere zijn, scheid ze dan met een komma."
QID111_QuestionText,"In het geval van een medicijn, waar gebruikt u dit medicijn voor?&nbsp;"
QID112_QuestionText,Beschrijf de veranderingen die u opmerkte:
QID140_QuestionText,"In het algemeen, hoe zou u uw gezondheid VOOR de aanvang van COVID beschrijven:<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID140_Choice1,Uitstekend
QID140_Choice2,Heel goed
QID140_Choice3,Goed
QID140_Choice4,Redelijk
QID140_Choice5,Slecht
QID141_QuestionText,"In het algemeen, hoe zou u uw HUIDIGE gezondheid beschrijven:<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID141_Choice1,Uitstekend
QID141_Choice2,Heel goed
QID141_Choice3,Goed
QID141_Choice4,Redelijk
QID141_Choice5,Slecht
QID143_QuestionText,"Beperkt uw gezondheid momenteel uw vermogen om meerdere trappen op te lopen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID143_Choice1,"Ja, zeer beperkend"
QID143_Choice2,"Ja, enigszins beperkend"
QID143_Choice3,"Nee, helemaal niet beperkend"
QID419_QuestionText,"Beperkt uw gezondheid momenteel uw vermogen om een blokje om te lopen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID419_Choice1,"Ja, zeer beperkend"
QID419_Choice2,"Ja, enigszins beperkend"
QID419_Choice3,"Nee, helemaal niet beperkend"
QID420_QuestionText,"Beperkt uw gezondheid momenteel uw vermogen om uzelf te wassen of aan te kleden?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID420_Choice1,"Ja, zeer beperkend"
QID420_Choice2,"Ja, enigszins beperkend"
QID420_Choice3,"Nee, helemaal niet beperkend"
QID144_QuestionText,"Heeft u in de afgelopen 4 weken één of meerdere van de volgende problemen gehad met uw werk of andere normale dagelijkse bezigheden als gevolg van uw <strong>lichamelijke gezondheid</strong>? (vink alles aan wat van toepassing is)<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID144_Choice1,Minder bereikt dan u zou willen
QID144_Choice2,U was beperkt in het soort werk of andere activiteiten
QID144_Choice3,Niet beperkt
QID145_QuestionText,"Heeft u in de afgelopen 4 weken één of meerdere van de volgende problemen gehad met uw werk of andere normale dagelijkse bezigheden als gevolg van uw <strong>emotionele gesteldheid</strong>? (vink alles aan wat van toepassing is)<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span><span style=""caret-color: rgb(0, 0, 0); color: rgb(231, 76, 60); font-size: 16px;"">*</span>"
QID145_Choice1,Minder bereikt dan u zou willen
QID145_Choice2,U was beperkt in het soort werk of andere activiteiten
QID145_Choice3,Niet beperkt
QID150_QuestionText,"<div><strong>Geestelijke Gezondheidssymptomen</strong><br />➘<em>Als u wilt hoeft u hier niet alle vragen te beantwoorden.</em></div>➘➘<div>&nbsp;</div>➘➘<div style=""padding: 8px; border: 1px #744210 solid; background-color: #FFFAF0; border-radius: 4px;""><strong><span style=""font-size:13px;""><span style=""color:#744210;"">Als u zelfmoordgedachten heeft, dan zijn de volgende gratis telefoonlijnen dag en nacht beschikbaar om u te steunen:</span></span></strong>➘➘<div><br />➘<span style=""font-size:13px;""><span style=""color:#744210;""><b>VS</b>:&nbsp;1-800-273-8255 (Crisis Text Line: SMS TALK naar 741741)<br />➘<b>VK</b>:&nbsp;116 123<br />➘<b>Nederland</b>:&nbsp;0800 0113<br />➘<b>Canada</b>:&nbsp;833-456-4566<br />Vind </span><a href=""https://www.iasp.info/resources/Crisis_Centres/""><span style=""color:#744210;""><u>meer hulplijnen</u></span></a><span style=""color:#744210;""> voor uw land</span></span></div>➘</div>"
QID151_QuestionText,"Heeft u ooit (vóór de symptomen van COVID-19) een diagnose van een psychische aandoening gehad (bijv. depressie, angst- of paniekstoornis, psychose, enz.)?"
QID151_Choice1,Ja
QID151_Choice2,Nee
QID152_QuestionText,Gelooft u dat u een psychische aandoening heeft of heeft gehad die niet is vastgesteld?
QID152_Choice1,Ja
QID152_Choice2,Nee
QID153_QuestionText,"Als u één van de bovenstaande vragen met ja hebt beantwoord, welke van de volgende heeft u ervaren? (vink alles aan wat van toepassing is)"
QID153_Choice1,Depressie
QID153_Choice2,Bipolaire stoornis
QID153_Choice4,Angststoornis
QID153_Choice5,Stoornis in het gebruik van middelen
QID153_Choice6,Eetstoornis
QID153_Choice7,Persoonlijkheidsstoornis
QID153_Choice8,Psychotische stoornis
QID153_Choice9,Delirium (Acute verwardheid)
QID153_Choice10,Anders
QID153_Choice11,Posttraumatische stressstoornis (PTSD)
QID154_QuestionText,"Voor elke aandoening die op u betrekking heeft, geef het volgende aan:"
QID154_Choice29,Depressie
QID154_Choice30,Bipolaire stoornis
QID154_Choice32,Angststoornis
QID154_Choice33,Stoornis in het gebruik van middelen
QID154_Choice34,Eetstoornis
QID154_Choice35,Persoonlijkheidsstoornis
QID154_Choice36,Psychotische stoornis
QID154_Choice37,Delirium (Acute verwardheid)
QID154_Choice39,Posttraumatische stressstoornis (PTSD)
QID154_Choice40,Anders
QID154_Answer1,N.v.t.
QID154_Answer2,Geen verandering tijdens COVID-19
QID154_Answer3,Begonnen tijdens COVID-19
QID154_Answer4,Significante verslechtering tijdens COVID-19
QID154_Answer5,Milde verslechtering tijdens COVID-19
QID154_Answer6,Milde verbetering tijdens COVID-19
QID154_Answer7,Significante verbetering tijdens COVID-19
QID155_QuestionText,Beschrijf als u wilt hoe de aandoening voelde of u beïnvloedde tijdens COVID-19.
QID156_QuestionText,"Hoe vaak heeft u de afgelopen 2 weken last gehad van een van de volgende problemen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span>"
QID156_Choice1,Weinig interesse of plezier om dingen te doen
QID156_Choice2,"Neerslachtig, depressief of hopeloos voelen"
QID156_Choice3,"Problemen met in slaap vallen/blijven, te veel slapen"
QID156_Choice4,Moe voelen of weinig energie hebben
QID156_Choice5,Slecht gevoel over uzelf of denken dat u een mislukking bent of dat u uzelf of uw familie teleurstelt
QID156_Choice6,Zo langzaam bewegen of spreken dat andere mensen het kunnen hebben opgemerkt. Of het tegenovergestelde; zo onrustig of rusteloos zijn dat u veel meer dan normaal in beweging bent.
QID156_Choice7,Denken dat het beter zou zijn als u dood was of erover denken om uzelf op de één of andere manier pijn doen.
QID156_Answer1,Helemaal niet
QID156_Answer2,Enkele dagen
QID156_Answer3,Meer dagen wel dan niet
QID156_Answer4,Bijna elke dag
QID157_QuestionText,"Als u één of meerdere van de bovenstaande problemen heeft aangevinkt, hoe moeilijk hebben deze problemen het dan voor u gemaakt om uw werk te doen, dingen in het huishouden te doen, of met andere mensen om te gaan?"
QID157_Choice1,Helemaal niet moeilijk
QID157_Choice2,Enigszins moeilijk
QID157_Choice3,Erg moeilijk
QID157_Choice4,Heel erg moeilijk
QID158_QuestionText,"(Optioneel) Als u wilt, beschrijf uw ervaringen in meer detail."
QID160_QuestionText,"Hoe vaak heeft u de afgelopen 2 weken last gehad van een van de volgende problemen?<span style=""caret-color: rgb(0, 0, 0);"">&nbsp;</span>"
QID160_Choice1,"Nerveus, angstig of zenuwachtig gevoel"
QID160_Choice2,Niet kunnen stoppen met piekeren of het niet onder controle kunnen houden 
QID160_Choice3,Te veel zorgen maken over verschillende dingen
QID160_Choice4,Moeite met ontspannen
QID160_Choice5,Zo onrustig zijn dat het moeilijk is om stil te zitten
QID160_Choice6,Gemakkelijk geïrriteerd of prikkelbaar worden
QID160_Choice7,Angstig zijn alsof er iets vreselijks staat te gebeuren
QID160_Answer1,Helemaal niet 
QID160_Answer2,Enkele dagen
QID160_Answer3,Meer dagen wel dan niet
QID160_Answer4,Bijna elke dag
QID161_QuestionText,"Als u één of meerdere van de bovenstaande problemen heeft aangevinkt, hoe moeilijk hebben deze problemen het dan voor u gemaakt om uw werk te doen, dingen in het huishouden te doen, of met andere mensen om te gaan?"
QID161_Choice1,Helemaal niet moeilijk
QID161_Choice2,Enigszins moeilijk
QID161_Choice3,Erg moeilijk
QID161_Choice5,Heel erg moeilijk
QID162_QuestionText,"(Optioneel) Vertel als u wilt meer over uw ervaringen."
QID163_QuestionText,"<div style=""padding: 8px; border: 1px #744210 solid; background-color: #FFFAF0; border-radius: 4px;""><strong><span style=""font-size:13px;""><span style=""color:#744210;"">Als u zelfmoordgedachten heeft, dan zijn de volgende gratis telefoonlijnen dag en nacht beschikbaar om u te steunen:</span></span></strong>➘<div><br />➘<span style=""font-size:13px;""><span style=""color:#744210;""><b>VS</b>:&nbsp;1-800-273-8255 (Crisis Text Line: SMS TALK naar 741741)<br />➘<b>VK</b>:&nbsp;116 123<br />➘<b>Nederland</b>:&nbsp;0800 0113<br />➘<b>Canada</b>:&nbsp;833-456-4566<br />Vind </span><a href=""https://www.iasp.info/resources/Crisis_Centres/""><span style=""color:#744210;""><u>meer hulplijnen</u></span></a><span style=""color:#744210;""> voor uw land</span></span></div>➘</div>➘<br />➘Heeft u tijdens de COVID-19-pandemie op enig moment:"
QID163_Choice1,Gewenst dat u dood was of dat u kon gaan slapen en niet meer wakker worden
QID163_Choice2,Zelfmoordgedachten gehad
QID163_Choice3,Gedachten gehad om uzelf iets aan te doen
QID163_Choice4,Uzelf iets aangedaan
QID163_Choice5,Anders
QID163_Choice6,Ik had geen zelfmoordgedachten
QID164_QuestionText,Heeft u tijdens uw herstel voorgeschreven psychiatrische medicatie genomen?
QID164_Choice4,Ja
QID164_Choice5,Nee
QID165_QuestionText,"Zijn er op enig moment tijdens de COVID-19-pandemie wijzigingen geweest in uw psychiatrische medicatie?"
QID165_Choice1,"Ja, de dosering van mijn eerdere medicijnen is aangepast"
QID165_Choice2,"Ja, er werden nieuwe medicijnen aan mij voorgeschreven"
QID165_Choice3,"Nee, ik bleef mijn medicijnen met een ongewijzigde dosering gebruiken"
QID165_Choice4,"Nee, ik had geen psychiatrische medicatie nodig"
QID166_QuestionText,"Als u NIEUWE medicijnen hebt voorgeschreven gekregen, welke waren dit?"
QID166_Choice23,Antidepressiva (Niet Bupropion)
QID166_Choice24,Benzodiazepine (angst verminderende medicijnen)
QID166_Choice25,Antipsychotica
QID166_Choice26,"Z-medicatie tegen slapeloosheid (bijv. zolpidem, zopiclon, zaleplon)"
QID166_Choice27,Melatonine tegen slapeloosheid
QID166_Choice28,"Stemmingsstabilisatoren (bijv. lithium, valproaat, topiramaat, etc.)"
QID166_Choice29,Stimulantia
QID166_Choice30,Andere
QID166_Choice31,Wellbutrin (Bupropion)
QID264_QuestionText,"Heeft u een van deze medicijnen gebruikt, geef dan aan hoe deze uw toestand hebben beïnvloed. (Geef een antwoord waar dit van toepassing is)"
QID264_Choice1,"Antidepressiva (SSRI/SNRI/Wellbutrin, etc.)"
QID264_Choice2,Benzodiazepine (angst verminderende medicijnen)
QID264_Choice3,Antipsychotica
QID264_Choice4,"Z-medicatie tegen slapeloosheid (bijv. zolpidem, zopiclon, zaleplon)"
QID264_Choice5,Melatonine tegen slapeloosheid
QID264_Choice6,"Stemmingsstabilisatoren (bijv. lithium, valproaat, topiramaat, etc.)"
QID264_Choice7,Stimulantia
QID264_Choice8,Andere
QID264_Answer15,Veel beter
QID264_Answer16,Redelijk wat beter
QID264_Answer17,Iets beter
QID264_Answer18,Ongeveer hetzelfde
QID264_Answer19,Iets slechter
QID264_Answer20,Redelijk wat slechter
QID264_Answer21,Veel slechter
QID167_QuestionText,"Als u tijdens COVID-19 psychiatrische behandeling nodig had, vink dan aan welke van toepassing zijn:"
QID167_Choice1,Ik ben behandeld door mijn huisarts
QID167_Choice2,Ik ben behandeld door mijn eerdere GGZ-arts (geestelijke gezondheidszorg)
QID167_Choice3,Ik ben behandeld door mijn een nieuwe GGZ-arts (geestelijke gezondheidszorg)
QID167_Choice4,Ik heb niet de behandeling gekregen die ik nodig had
QID168_QuestionText,"Als u geen psychiatrische behandeling heeft kunnen krijgen, welke van de volgende factoren heeft hieraan bijgedragen?"
QID168_Choice1,Kosten
QID168_Choice2,Toegang tot een apparaat met voorziening voor consult op afstand (telemedicine)
QID168_Choice3,De zorg(instelling) van mijn voorkeur wordt niet vergoed door mijn verzekering
QID168_Choice4,De zorg(instelling) van mijn voorkeur staat biedt geen consult op afstand (telemedicine) aan
QID168_Choice5,Anders
QID169_QuestionText,Welke welzijns-activiteiten heeft u ondernomen/in deelgenomen om beter om te gaan met uw situatie? (vink alles aan wat van toepassing is)
QID169_Choice1,Online COVID-19 ondersteuningsgroepen/gemeenschappen (specifiek voor COVID-19)
QID169_Choice2,Online ondersteuningsgroepen/gemeenschappen (niet specifiek voor COVID-19)
QID169_Choice3,Therapie
QID169_Choice4,Yoga
QID169_Choice5,Aerobics
QID169_Choice6,Meditatie
QID169_Choice7,Geen van bovenstaande
QID170_QuestionText,"Als u zich heeft aangesloten bij een online COVID-19 gemeenschap, wat is het effect van deelname geweest op uw psychologische welzijn?"
QID170_Choice1,Significante verbetering van mijn psychologische welzijn
QID170_Choice2,Redelijke verbetering van mijn psychologische welzijn
QID170_Choice3,Had geen effect op mijn psychologische welzijn
QID170_Choice4,Redelijke verslechtering van mijn psychologische welzijn
QID170_Choice5,Significante verslechtering van mijn psychologische welzijn
QID279_QuestionText,"Bent u het eens met de volgende uitspraak? ""Een of meer van mijn artsen geloofden mij niet"""
QID279_Choice4,Sterk mee eens
QID279_Choice5,Mee eens
QID279_Choice6,Een beetje mee eens
QID279_Choice7,"Niet mee eens, maar ook niet mee oneens"
QID279_Choice8,Een beetje mee oneens
QID279_Choice9,Mee oneens
QID279_Choice10,Sterk mee oneens
QID171_QuestionText,(Optioneel) Beschrijf hoe deelname aan online gemeenschappen uw welzijn beïnvloedt.
QID172_QuestionText,Fysiek afgezonderd zijn van anderen heeft:
QID172_Choice1,Heeft een sterke negatieve invloed op mijn mentale welzijn gehad
QID172_Choice2,Heeft een negatieve invloed op mijn mentale welzijn gehad
QID172_Choice3,Heeft geen invloed op mijn mentale welzijn gehad
QID172_Choice4,Heeft een positieve invloed op mijn mentale welzijn gehad
QID172_Choice5,Heeft een sterk positieve invloed op mijn mentale welzijn gehad
QID172_Choice6,Ik ben niet fysiek afgezonderd geweest van anderen
QID173_QuestionText,(Optioneel) Beoordeel de onderstaande 28 uitspraken over coping-strategieën (methoden om beter om te kunnen gaan met negatieve situaties)
QID173_Choice1,Ik heb mij op werk of andere activiteiten gericht om mijn gedachten af te leiden
QID173_Choice2,Ik heb mij ingespannen om iets aan mijn situatie te doen
QID173_Choice3,Ik heb tegen mezelf gezegd: 'dit is niet echt'
QID173_Choice4,Ik heb alcohol of andere drugs gebruikt om mezelf beter te laten voelen
QID173_Choice5,Ik heb emotionele steun gekregen van anderen
QID173_Choice6,Ik heb het opgegeven om te proberen ermee om te gaan
QID173_Choice7,Ik heb actie ondernomen om de situatie te verbeteren
QID173_Choice8,Ik heb niet willen geloven dat het is gebeurd
QID173_Choice9,Ik heb dingen gezegd om mijn onaangename gevoelens te ventileren
QID173_Choice10,Ik heb hulp en advies gekregen van andere mensen
QID173_Choice12,"Ik heb geprobeerd dingen in een ander licht te zien, om ze positiever te laten lijken"
QID173_Choice13,Ik heb mezelf bekritiseerd
QID173_Choice14,Ik heb geprobeerd een strategie te bedenken voor wat ik moet doen
QID173_Choice15,Ik heb troost en begrip gekregen van iemand
QID173_Choice16,Ik heb de poging om ermee om te gaan opgegeven
QID173_Choice17,Ik ben op zoek geweest naar iets goeds in wat er gebeurt
QID173_Choice18,Ik heb er grappen over gemaakt
QID173_Choice19,"Ik heb dingen gedaan om er minder over na te denken, zoals naar de film gaan, tv kijken, lezen, dagdromen, slapen of winkelen"
QID173_Choice20,Ik heb het feit dat het is gebeurd geaccepteerd
QID173_Choice21,Ik heb mijn negatieve gevoelens geuit
QID173_Choice22,Ik heb geprobeerd troost te vinden in mijn religie of spirituele overtuigingen
QID173_Choice23,Ik heb geprobeerd advies of hulp van andere mensen te krijgen over wat ik moest doen
QID173_Choice24,Ik heb ermee leren leven
QID173_Choice25,Ik heb goed nagedacht over welke stappen ik moet nemen
QID173_Choice26,Ik heb mezelf de schuld gegeven voor dingen die zijn gebeurd
QID173_Choice27,Ik heb gebeden of gemediteerd
QID173_Choice28,Ik heb de situatie belachelijk gemaakt
QID173_Answer1,Ik heb dit helemaal niet gedaan
QID173_Answer2,Een beetje
QID173_Answer3,Tot op redelijke hoogte
QID173_Answer4,Ik heb dit veel gedaan
QID175_QuestionText,Is er nog iets dat u zou willen delen met betrekking tot coping-strategieën?
QID176_QuestionText,Hoe zou u de steun of het gebrek aan steun van de volgende mensen tijdens uw ziekte omschrijven?
QID176_Choice1,Medische zorgverleners
QID176_Choice2,Vrienden
QID176_Choice3,Echtgenoot / Partner
QID176_Choice4,Werkgever
QID176_Choice5,Anderen
QID176_Choice6,Familie (niet Echtgenoot/Partner)
QID176_Answer1,Schadelijk
QID176_Answer2,Afwijzend
QID176_Answer4,Sceptisch
QID176_Answer5,Apathisch
QID176_Answer10,Enigszins bezorgd
QID176_Answer11,Ondersteunend
QID176_Answer12,Actief betrokken bij ondersteuning
QID176_Answer13,N.v.t.
QID182_QuestionText,"(Optioneel) Als u wilt, kunt u hier uw ervaringen met de steun of het gebrek aan steun van mensen tijdens uw ziekte delen."
QID183_QuestionText,"Welke van deze scenario's passen bij uw ervaring terwijl u ziek was?"
QID183_Choice1,Ik woonde alleen en voelde me goed in staat om voor mezelf te zorgen
QID183_Choice2,Ik woonde alleen en had meer hulp nodig dan ik kon krijgen
QID183_Choice3,Ik woonde samen met iemand en deze zorgde(n) goed voor me
QID183_Choice4,Ik woonde samen met iemand en had meer hulp nodig dan ik kon krijgen
QID183_Choice5,Anders
QID184_QuestionText,"Als u aan het isoleren was, hetzij in een ruimte in hetzelfde huis of in een ander huis, welke van deze scenario's kwamen het beste overeen met uw ervaring?<br>➘<br>➘Versta onder '<span style=""color:#e74c3c;"">herenigd</span>' dat u weer met anderen samenleefde, niet slechts bezoeken van of samenkomen met anderen."
QID184_Choice1,Ik was niet aan het isoleren / ik heb tijdens mijn ziekte met anderen geleefd.
QID184_Choice2,Ik heb me op een gegeven moment in week 1-3 met anderen herenigd en ze raakten niet geïnfecteerd
QID184_Choice3,Ik heb me op een gegeven moment in week 4-6 met anderen herenigd en ze raakten geïnfecteerd
QID184_Choice4,Ik heb me op een gegeven moment in week 4-6 met anderen herenigd en ze raakten niet geïnfecteerd
QID184_Choice5,Ik heb me op een gegeven moment na week 6 met anderen herenigd en ze raakten geïnfecteerd
QID184_Choice6,Ik heb me op een gegeven moment na week 6 met anderen herenigd en ze raakten niet geïnfecteerd
